iteration LSE_center_100000_gamma_time LSE_center_100000_gamma_objective LSE_center_100000_gamma_hpwl LSE_center_100000_gamma_euclidean_norm WA_center_100000_gamma_time WA_center_100000_gamma_objective WA_center_100000_gamma_hpwl WA_center_100000_gamma_euclidean_norm LSE_center_1000_gamma_time LSE_center_1000_gamma_objective LSE_center_1000_gamma_hpwl LSE_center_1000_gamma_euclidean_norm WA_center_1000_gamma_time WA_center_1000_gamma_objective WA_center_1000_gamma_hpwl WA_center_1000_gamma_euclidean_norm
904 16403.6 178.65913 6.3135 0.0025806075 17747.4 3.17725 5.50382 0.0036866125 16452.1 6.22173 4.73481 0.0344036675 19162.5 4.66589 4.83938 0.04383579
905 16423 178.65881 6.31513 0.0025767775 17767 3.17706 5.50467 0.0036815375 16470.3 6.22131 4.73439 0.0344241225 19183.4 4.6655 4.83898 0.04383135
906 16442.3 178.65851 6.31676 0.0025729125000000003 17785.8 3.17689 5.50553 0.0036759650000000002 16488.8 6.22088 4.73398 0.034449190000000005 19204 4.66511 4.83858 0.04382779
907 16460.9 178.65819 6.31839 0.00256901 17805 3.1767 5.50638 0.0036699025000000002 16507.8 6.22046 4.73355 0.03447781 19225 4.66471 4.83819 0.043821860000000004
908 16479.7 178.65787 6.32001 0.0025650775 17824 3.17651 5.50724 0.0036633475 16525.9 6.22003 4.73313 0.034509120000000004 19246 4.66432 4.83779 0.043812109999999994
909 16498.4 178.65755 6.32163 0.0025611074999999997 17843 3.17632 5.50809 0.0036563 16544.8 6.21962 4.73271 0.0345429625 19267.1 4.66393 4.83741 0.043799335
910 16517.1 178.65725 6.32326 0.0025567875 17862.4 3.17613 5.50894 0.0036487675 16563.2 6.2192 4.73229 0.0345788875 19287.8 4.66354 4.83701 0.04378635
911 16536 178.65693 6.32488 0.0025524075 17881.4 3.17594 5.5098 0.0036407575 16582.1 6.21878 4.73187 0.03461602 19308.8 4.66315 4.83661 0.0437764975
912 16555.2 178.65662 6.3265 0.002547985 17900.8 3.17577 5.51065 0.0036322775 16600.7 6.21836 4.73145 0.0346536525 19329.8 4.66276 4.83621 0.0437715625
913 16573.5 178.65631 6.32812 0.002543505 17919.6 3.17558 5.51151 0.003623345 16618.9 6.21795 4.73103 0.0346907075 19350.9 4.66236 4.83582 0.043770842500000004
914 16592.4 178.656 6.32974 0.0025389075 17938.4 3.17539 5.51236 0.0036139675000000002 16638.2 6.21753 4.73062 0.034725160000000005 19373 4.66197 4.83543 0.0437719075
915 16610.4 178.65568 6.33135 0.002534345 17958 3.1752 5.51322 0.0036041675 16656.5 6.21711 4.7302 0.0347543625 19394.6 4.66158 4.83503 0.043772015000000004
916 16628.6 178.65538 6.33297 0.0025296925 17976.8 3.17502 5.51407 0.0035939525 16675.1 6.21669 4.72979 0.034775785 19415.6 4.6612 4.83465 0.0437691175
917 16647.5 178.65507 6.33458 0.0025250224999999998 17996.4 3.17484 5.51493 0.0035833425 16693.8 6.21627 4.72937 0.034788204999999996 19436.2 4.66081 4.83425 0.04376206
918 16666.4 178.65475 6.3362 0.0025202975 18015.2 3.17465 5.51578 0.0035723699999999996 16711.8 6.21586 4.72895 0.03479186 19456.8 4.66043 4.83386 0.0437500975
919 16684.4 178.65445 6.33781 0.0025153475 18034.4 3.17446 5.51663 0.0035610575 16730.8 6.21544 4.72853 0.0347877075 19477.9 4.66004 4.83347 0.043732259999999995
920 16703 178.65414 6.33943 0.002510405 18053.6 3.17428 5.51747 0.0035494425 16748.7 6.21502 4.72812 0.034777645 19499.2 4.65965 4.83308 0.0437073475
921 16721.6 178.65383 6.34104 0.0025054775 18072.4 3.1741 5.51832 0.003537555 16767.4 6.21461 4.72771 0.03476399 19520.2 4.65927 4.83268 0.04367481
922 16740.2 178.65353 6.34264 0.0025005875 18092 3.17391 5.51917 0.0035254325 16785.4 6.21419 4.72729 0.034748595 19541.5 4.65888 4.8323 0.0436360025
923 16758.5 178.65322 6.34426 0.00249578 18110.8 3.17372 5.52003 0.0035131175 16803.1 6.21378 4.72687 0.03473327 19563.1 4.6585 4.83191 0.043594932499999996
924 16776.9 178.65291 6.34586 0.002490675 18130.2 3.17355 5.52087 0.0035006474999999997 16822.4 6.21336 4.72645 0.0347195675 19584.2 4.65812 4.83152 0.043557785
925 16795.6 178.65261 6.34746 0.00248563 18149.2 3.17336 5.52171 0.00348807 16840.5 6.21294 4.72603 0.0347078975 19605 4.65774 4.83113 0.0435308675
926 16813.6 178.6523 6.34906 0.00248067 18168.1 3.17317 5.52256 0.0034754275 16858.9 6.21253 4.72562 0.034698102499999994 19625.6 4.65736 4.83074 0.0435180675
927 16831.5 178.652 6.35066 0.0024758049999999998 18187.6 3.173 5.52341 0.00346277 16877.2 6.21211 4.7252 0.0346896275 19646.5 4.65698 4.83037 0.043519485000000004
928 16850.1 178.65169 6.35227 0.002471035 18206.4 3.17281 5.52426 0.00345015 16895.3 6.2117 4.72478 0.034681517499999995 19666.9 4.65661 4.82998 0.043532215
929 16867.8 178.65138 6.35387 0.0024663625 18226 3.17264 5.52509 0.0034376125 16914 6.21129 4.72437 0.0346734125 19687.7 4.65623 4.82961 0.043552785
930 16885.4 178.65109 6.35546 0.0024617974999999997 18244.8 3.17245 5.52594 0.003425215 16932.2 6.21087 4.72395 0.0346651275 19708.4 4.65586 4.82922 0.043579389999999996
931 16902.8 178.65078 6.35705 0.0024570575 18264 3.17227 5.52678 0.0034130099999999997 16950.6 6.21046 4.72353 0.0346561325 19730.1 4.65548 4.82885 0.0436122325
932 16920.6 178.65049 6.35865 0.002452385 18283.2 3.1721 5.52762 0.0034010525 16970 6.21005 4.72312 0.034646197499999996 19751.6 4.65512 4.82847 0.043652147499999995
933 16939.1 178.65018 6.36025 0.0024478200000000003 18302 3.17191 5.52847 0.00338939 16988 6.20964 4.72271 0.0346352125 19773.3 4.65474 4.82809 0.04369907
934 16957.8 178.64989 6.36185 0.0024429425 18321.4 3.17174 5.5293 0.0033776725 17006.7 6.20922 4.7223 0.03462332 19794.9 4.65437 4.82772 0.0437512725
935 16976.4 178.64958 6.36345 0.0024375725 18340.4 3.17156 5.53014 0.00336549 17025 6.20881 4.72188 0.03461105 19816.3 4.654 4.82734 0.043805365
936 16994.4 178.64929 6.36505 0.0024324499999999996 18360 3.17139 5.53098 0.0033538525 17043.5 6.2084 4.72147 0.0345980475 19838 4.65363 4.82697 0.04385709
937 17013 178.64898 6.36664 0.0024275875 18379.2 3.17121 5.53182 0.003342825 17062.6 6.20799 4.72105 0.034583705 19858.9 4.65326 4.82659 0.043902865
938 17031 178.64869 6.36823 0.0024230125 18398.2 3.17103 5.53265 0.0033324674999999997 17081.1 6.20758 4.72063 0.0345683525 19880.1 4.6529 4.82622 0.04394133
939 17049.4 178.64839 6.36982 0.0024187175 18417.8 3.17085 5.53349 0.0033228399999999996 17100.3 6.20716 4.72022 0.0345524825 19900.9 4.65252 4.82585 0.0439739125
940 17067.4 178.6481 6.37142 0.0024147275 18436.8 3.17068 5.53432 0.0033139875 17118.7 6.20675 4.7198 0.034536625 19922.3 4.65215 4.82547 0.0440038075
941 17085.9 178.6478 6.373 0.0024109975 18456.2 3.1705 5.53515 0.0033059625 17137 6.20635 4.71939 0.034521432500000004 19943.1 4.65179 4.8251 0.0440337575
942 17103.2 178.64751 6.37459 0.002407495 18475.4 3.17034 5.53599 0.00329878 17156.1 6.20593 4.71898 0.0345071875 19964.5 4.65142 4.82472 0.044063962500000005
943 17120.2 178.64721 6.37618 0.002404225 18494.2 3.17016 5.53682 0.0032923724999999997 17174.5 6.20552 4.71856 0.0344944425 19985.7 4.65105 4.82435 0.044091545
944 17137.2 178.64692 6.37776 0.0024012875 18513.8 3.16999 5.53765 0.00328691 17193.2 6.20511 4.71815 0.034484009999999995 20006.5 4.65068 4.82397 0.044112297499999994
945 17154.7 178.64662 6.37935 0.0023985474999999997 18532.6 3.16982 5.53849 0.003282275 17211.7 6.20471 4.71775 0.0344765 20027.2 4.65031 4.8236 0.044123175
946 17172.1 178.64633 6.38094 0.002395985 18552 3.16965 5.53932 0.0032781675 17230.1 6.20429 4.71733 0.034472415 20047.8 4.64995 4.82322 0.044123545
947 17189.3 178.64604 6.38252 0.0023935749999999998 18570.8 3.16948 5.54015 0.00327378 17249.3 6.20388 4.71692 0.0344718825 20069.4 4.64957 4.82284 0.04411493750000001
948 17207.1 178.64575 6.3841 0.002391295 18589.8 3.16932 5.54098 0.0032705825000000003 17267.9 6.20347 4.71651 0.0344743775 20090 4.6492 4.82247 0.044100165
949 17224.5 178.64546 6.38568 0.0023891249999999998 18609 3.16914 5.54181 0.003268465 17286.9 6.20307 4.71609 0.0344786075 20110.2 4.64883 4.82209 0.044082385
950 17242 178.64516 6.38727 0.0023867725000000003 18627.6 3.16897 5.54264 0.0032666675 17305.1 6.20266 4.71568 0.034482895 20130.6 4.64847 4.82172 0.0440638875
951 17258.9 178.64488 6.38885 0.0023842175000000003 18647 3.16881 5.54346 0.0032604500000000002 17324.1 6.20225 4.71527 0.034486165 20150.6 4.64809 4.82134 0.044045195
952 17275.6 178.64459 6.39043 0.002381685 18666 3.16864 5.54429 0.0032556225 17343.1 6.20184 4.71486 0.034488595 20171 4.64772 4.82097 0.044025225
953 17292.7 178.6443 6.392 0.002379155 18685.2 3.16847 5.54512 0.0032530775 17362.1 6.20144 4.71445 0.034490947499999994 20191.4 4.64736 4.82059 0.044002612499999996
954 17309.4 178.64401 6.39359 0.00237662 18704.2 3.16831 5.54595 0.00325187 17380.7 6.20103 4.71405 0.034493855000000004 20211.5 4.64698 4.82022 0.043977249999999996
955 17326.5 178.64373 6.39517 0.002374065 18723 3.16814 5.54678 0.00325168 17399.2 6.20062 4.71364 0.0344975525 20232.7 4.64661 4.81983 0.0439507025
956 17343.8 178.64344 6.39674 0.00237149 18742.4 3.16798 5.5476 0.0032524875 17417 6.20022 4.71324 0.034501710000000005 20254.1 4.64624 4.81946 0.043925197500000006
957 17361 178.64316 6.39833 0.00236874 18761.4 3.16782 5.54843 0.0032541224999999997 17435.3 6.19982 4.71283 0.034505972499999996 20275.3 4.64587 4.81908 0.04390211
958 17377.8 178.64287 6.3999 0.002365685 18780.8 3.16766 5.54926 0.0032565175 17453.8 6.19941 4.71242 0.034510147500000005 20296 4.6455 4.81871 0.0438810025
959 17395 178.64258 6.40148 0.0023627575 18799.8 3.16748 5.55008 0.00325963 17471.8 6.19901 4.71202 0.034514112500000006 20316.6 4.64513 4.81833 0.0438599825
960 17412 178.6423 6.40305 0.0023599725 18818.6 3.16732 5.55092 0.00326342 17490.5 6.19861 4.71161 0.034517809999999996 20337.8 4.64475 4.81796 0.04383709
961 17428.8 178.64202 6.40463 0.002357325 18838.1 3.16716 5.55175 0.00326783 17508.7 6.19821 4.71121 0.0345211675 20358.8 4.64438 4.81758 0.0438114775
962 17445.9 178.64173 6.4062 0.0023545175 18856.8 3.167 5.55257 0.0032728025 17528 6.19781 4.71082 0.034523942499999995 20379.8 4.64402 4.81721 0.043783720000000005
963 17463.1 178.64145 6.40778 0.0023514275 18876.4 3.16684 5.5534 0.003277155 17546 6.19741 4.71041 0.034525612500000004 20401.3 4.64364 4.81683 0.0437558
964 17480 178.64117 6.40935 0.0023485775000000003 18895.4 3.16668 5.55424 0.00328084 17563.7 6.19701 4.71001 0.034525442499999996 20421.9 4.64327 4.81645 0.0437308725
965 17497 178.64089 6.41092 0.0023458299999999997 18915.2 3.16652 5.55507 0.0032846449999999997 17581.7 6.19662 4.70961 0.0345228975 20442.6 4.6429 4.81607 0.04371219
966 17513.7 178.6406 6.41249 0.0023431700000000003 18934.8 3.16636 5.55589 0.003287105 17599.6 6.19622 4.70921 0.0345179575 20463.6 4.64252 4.81569 0.043701525
967 17531.1 178.64033 6.41406 0.0023404975 18954.2 3.16621 5.55672 0.0032901425 17618 6.19582 4.70881 0.0345105375 20484.4 4.64215 4.81532 0.043698477500000006
968 17548.4 178.64005 6.41563 0.0023378125 18973.2 3.16605 5.55755 0.00329257 17636.4 6.19543 4.70841 0.0345005125 20505.2 4.64178 4.81494 0.0437010025
969 17565.8 178.63977 6.4172 0.00233507 18992.4 3.16589 5.55839 0.0032936575 17654.3 6.19504 4.70802 0.0344890025 20526.1 4.64141 4.81456 0.043706435
970 17583.2 178.63949 6.41877 0.0023323575 19011.6 3.16573 5.55921 0.003295035 17672.4 6.19464 4.70763 0.0344787575 20547.1 4.64103 4.81418 0.043712155
971 17600.3 178.63921 6.42033 0.0023296925 19031.2 3.16557 5.56004 0.0032959925 17690 6.19425 4.70723 0.034472565000000004 20568.1 4.64066 4.8138 0.04371583
972 17617.9 178.63893 6.4219 0.002327085 19050.8 3.16541 5.56087 0.0032966799999999997 17707.8 6.19386 4.70684 0.034471510000000004 20589 4.64029 4.81343 0.0437158875
973 17634.8 178.63866 6.42347 0.0023245475 19069.8 3.16525 5.5617 0.0032977824999999997 17726.1 6.19348 4.70644 0.03447517 20610.1 4.63992 4.81305 0.0437121375
974 17651.7 178.63838 6.42503 0.002322095 19089.2 3.1651 5.56252 0.003299315 17744.2 6.19309 4.70606 0.034482259999999994 20631.3 4.63954 4.81267 0.043705945
975 17669 178.63811 6.42659 0.0023197325000000003 19108 3.16494 5.56336 0.003301295 17762.2 6.1927 4.70568 0.0344908725 20652.4 4.63916 4.81229 0.043699745
976 17686.4 178.63782 6.42815 0.0023174675 19127.4 3.16478 5.56419 0.003303725 17780.1 6.19231 4.70529 0.034499854999999996 20672.9 4.63879 4.81191 0.0436960125
977 17704 178.63755 6.42972 0.0023153074999999997 19146.6 3.16462 5.56501 0.0033066025 17798.1 6.19193 4.7049 0.0345096275 20693.6 4.63841 4.81152 0.043696145
978 17721.3 178.63728 6.43128 0.0023132524999999998 19166.4 3.16446 5.56584 0.0033099175 17816.3 6.19155 4.70451 0.034520715 20714.3 4.63804 4.81114 0.043699955000000006
979 17738.5 178.63701 6.43284 0.0023113075 19186.4 3.1643 5.56666 0.0033136475 17834.5 6.19116 4.70413 0.0345325175 20735.4 4.63766 4.81076 0.0437061225
980 17755.9 178.63673 6.43439 0.0023094625 19206.3 3.16415 5.56749 0.003317765 17853.1 6.19079 4.70375 0.0345442975 20756.6 4.63728 4.81038 0.04371307
981 17773.2 178.63646 6.43594 0.0023077174999999997 19226.4 3.164 5.56831 0.0033222325000000002 17871 6.19041 4.70336 0.034556102500000005 20777.7 4.63691 4.81 0.0437193425
982 17790.7 178.63619 6.4375 0.002306065 19245.2 3.16384 5.56915 0.0033260900000000003 17889.1 6.19002 4.70298 0.034568444999999996 20798.9 4.63652 4.80962 0.0437237875
983 17808.2 178.63592 6.43905 0.002304495 19264.8 3.16368 5.56997 0.00332788 17907.2 6.18964 4.70261 0.03458145 20820 4.63615 4.80924 0.0437258275
984 17825.1 178.63565 6.44061 0.002302995 19283.6 3.16352 5.5708 0.0033299249999999996 17924.9 6.18927 4.70223 0.034594425 20841.1 4.63578 4.80885 0.0437254075
985 17842.6 178.63538 6.44215 0.0023015525000000003 19303.2 3.16336 5.57162 0.0033291625 17943.3 6.18889 4.70185 0.034606189999999995 20861.9 4.63539 4.80846 0.043722225
986 17859.5 178.6351 6.44371 0.0023001525 19322 3.16322 5.57245 0.0033289624999999997 17961.5 6.18851 4.70147 0.0346156975 20882.9 4.63502 4.80808 0.043715065000000004
987 17876.9 178.63483 6.44526 0.002298775 19341.2 3.16306 5.57327 0.0033293725 17980.3 6.18813 4.70109 0.034622502500000006 20904.1 4.63463 4.80769 0.043702109999999995
988 17893.8 178.63456 6.4468 0.00229741 19360.4 3.1629 5.57409 0.00333042 17998.6 6.18777 4.70072 0.034627382500000005 20924.9 4.63426 4.80731 0.0436821725
989 17911.1 178.63429 6.44835 0.00229603 19379.2 3.16274 5.57491 0.003332125 18017 6.18739 4.70034 0.034633115 20946.2 4.63387 4.80692 0.043655645
990 17928.3 178.63402 6.44989 0.0022946225 19398.7 3.16258 5.57573 0.0033344825 18036.6 6.18701 4.69996 0.0346432175 20967.7 4.63349 4.80653 0.0436243725
991 17945.3 178.63376 6.45144 0.0022931699999999998 19417.6 3.16243 5.57656 0.0033374675 18055.3 6.18664 4.69958 0.0346582275 20988.6 4.63311 4.80614 0.04359083
992 17962.3 178.63349 6.45298 0.0022916474999999997 19436.8 3.16227 5.57738 0.0033410375 18074.4 6.18627 4.69922 0.034675065 21009.4 4.63273 4.80576 0.0435572625
993 17979.2 178.63322 6.45453 0.002290045 19455.8 3.16212 5.57819 0.0033451375 18092.4 6.18589 4.69884 0.0346901925 21030.4 4.63235 4.80537 0.0435252075
994 17995.6 178.63296 6.45606 0.00228834 19474.6 3.16196 5.57901 0.0033496925 18111.3 6.18552 4.69847 0.034701175 21051 4.63196 4.80498 0.043495627499999995
995 18012.2 178.63269 6.45761 0.0022865224999999998 19494.2 3.16181 5.57983 0.0033546125 18130.6 6.18515 4.6981 0.0347067275 21071.8 4.63158 4.8046 0.0434695425
996 18028.7 178.63242 6.45915 0.0022845725 19513 3.16165 5.58065 0.0033598025 18149.4 6.18477 4.69772 0.0347065425 21093.2 4.6312 4.8042 0.043448585
997 18044.9 178.63216 6.46068 0.0022824775000000004 19532.4 3.16149 5.58147 0.00336516 18169.2 6.1844 4.69735 0.034700395 21114 4.63082 4.80382 0.043434805
998 18061.2 178.63189 6.46221 0.0022802325 19551.4 3.16134 5.5823 0.00336753 18188.8 6.18403 4.69698 0.0346883825 21134.9 4.63043 4.80342 0.043429715
999 18077.9 178.63163 6.46375 0.0022778225000000003 19570.2 3.16118 5.58311 0.003369615 18209.4 6.18366 4.6966 0.0346706875 21155.9 4.63004 4.80304 0.04343343
