iteration LSE_random_100000_gamma_time LSE_random_100000_gamma_objective LSE_random_100000_gamma_hpwl LSE_random_100000_gamma_euclidean_norm LSE_center_100000_gamma_time LSE_center_100000_gamma_objective LSE_center_100000_gamma_hpwl LSE_center_100000_gamma_euclidean_norm LSE_qp_100000_gamma_time LSE_qp_100000_gamma_objective LSE_qp_100000_gamma_hpwl LSE_qp_100000_gamma_euclidean_norm LSE_hpwl_100000_gamma_time LSE_hpwl_100000_gamma_objective LSE_hpwl_100000_gamma_hpwl LSE_hpwl_100000_gamma_euclidean_norm WA_random_100000_gamma_time WA_random_100000_gamma_objective WA_random_100000_gamma_hpwl WA_random_100000_gamma_euclidean_norm WA_center_100000_gamma_time WA_center_100000_gamma_objective WA_center_100000_gamma_hpwl WA_center_100000_gamma_euclidean_norm WA_qp_100000_gamma_time WA_qp_100000_gamma_objective WA_qp_100000_gamma_hpwl WA_qp_100000_gamma_euclidean_norm WA_hpwl_100000_gamma_time WA_hpwl_100000_gamma_objective WA_hpwl_100000_gamma_hpwl WA_hpwl_100000_gamma_euclidean_norm
902 15723.0 178.74486000000002 10.646460000000001 0.0204393425 16365.400000000001 178.65976999999998 6.31024 0.0025881725000000003 16109.4 178.36959000000002 7.68677 0.0004995875 45394.8 178.49334 6.46308 0.00162459 16861.2 3.3710199999999997 9.83268 0.039746544999999994 17709.2 3.17763 5.50212 0.0036953075 18373.9 3.14943 7.08242 0.003463965 51529.8 3.0143899999999997 5.49664 0.0024258075
903 15739.0 178.7442 10.63749 0.020393487499999998 16384.4 178.65945 6.31188 0.002584405 16126.0 178.36957999999998 7.68652 0.0004986725 45411.0 178.4932 6.46467 0.0016225925000000001 16879.4 3.3701100000000004 9.82326 0.0396578375 17728.4 3.1774400000000003 5.50296 0.0036912000000000004 18394.0 3.14926 7.08183 0.0034598100000000002 51550.8 3.01429 5.49753 0.0024196875000000004
904 15755.3 178.74355 10.62853 0.02034776 16403.6 178.65913 6.3134999999999994 0.0025806075 16142.0 178.36957 7.68628 0.0004977625 45427.2 178.49306 6.4662500000000005 0.0016207374999999999 16897.4 3.36919 9.81388 0.0395695125 17747.4 3.17725 5.503819999999999 0.0036866125 18414.3 3.1491 7.08123 0.00345561 51572.2 3.01419 5.498430000000001 0.0024135650000000003
905 15771.6 178.74288 10.619620000000001 0.020302152499999997 16423.0 178.65881000000002 6.31513 0.0025767775 16158.400000000001 178.36955 7.68605 0.000496855 45444.0 178.49292 6.46783 0.001619025 16916.0 3.36829 9.8045 0.03948154 17767.0 3.17706 5.50467 0.0036815375 18434.6 3.1489399999999996 7.08064 0.0034513849999999995 51593.7 3.01409 5.49932 0.0024074425000000003
906 15788.0 178.74223 10.61074 0.020256662499999998 16442.3 178.65850999999998 6.31676 0.0025729125000000003 16174.2 178.36953 7.68581 0.00049595 45460.2 178.49279 6.46941 0.0016174575 16934.0 3.3673900000000003 9.79514 0.03939391 17785.8 3.17689 5.50553 0.003675965 18454.8 3.14878 7.0800399999999994 0.0034471475 51615.3 3.0140000000000002 5.50021 0.002401335
907 15804.2 178.74157 10.60187 0.020211275 16460.9 178.65819 6.31839 0.00256901 16190.7 178.36952 7.68557 0.00049505 45477.0 178.49265 6.47098 0.00161604 16952.4 3.3665 9.78579 0.0393066 17805.0 3.1767000000000003 5.50638 0.0036699025000000002 18475.2 3.14862 7.07945 0.00344292 51636.8 3.01389 5.50111 0.00239525
908 15820.3 178.74092000000002 10.59301 0.020165970000000002 16479.699999999997 178.65787 6.32001 0.0025650775 16207.2 178.36950000000002 7.68534 0.000494155 45493.2 178.4925 6.47255 0.0016147675000000002 16970.6 3.36561 9.77647 0.039219592500000004 17824.0 3.1765100000000004 5.5072399999999995 0.0036633474999999997 18495.5 3.14846 7.078849999999999 0.00343872 51658.6 3.0137899999999997 5.501989999999999 0.0023891949999999998
909 15836.6 178.74027 10.58416 0.0201207675 16498.4 178.65755000000001 6.32163 0.0025611074999999997 16223.4 178.36948999999998 7.6851 0.0004932625 45510.1 178.49237 6.474130000000001 0.00161364 16988.6 3.36472 9.76717 0.0391328675 17843.0 3.17632 5.50809 0.0036563 18516.1 3.1483 7.07826 0.0034345675 51680.3 3.01369 5.502879999999999 0.0023831825000000004
910 15853.3 178.73962 10.57534 0.02007566 16517.1 178.65724999999998 6.323259999999999 0.0025567875 16239.6 178.36948 7.6848600000000005 0.0004923775000000001 45526.2 178.49223 6.47569 0.0016126675 17007.2 3.36384 9.75792 0.039046199999999996 17862.4 3.17613 5.50894 0.0036487675 18536.2 3.1481399999999997 7.0776699999999995 0.003430485 51701.8 3.0136 5.503769999999999 0.0023772199999999998
911 15870.0 178.73898 10.56654 0.020030640000000002 16536.0 178.65693 6.32488 0.0025524075 16255.7 178.36945 7.68464 0.0004914975 45542.6 178.4921 6.47726 0.00161184 17025.4 3.36295 9.7487 0.038959745 17881.4 3.1759399999999998 5.5098 0.0036407575000000003 18556.6 3.14799 7.07709 0.003426495 51723.5 3.0135 5.504659999999999 0.0023713175
912 15886.2 178.73834 10.557770000000001 0.019985709999999997 16555.2 178.65662 6.3265 0.002547985 16271.9 178.36944 7.6844 0.0004906225 45559.2 178.49196 6.478820000000001 0.001611165 17044.0 3.3620799999999997 9.73948 0.038873525 17900.8 3.17577 5.51065 0.0036322775 18576.8 3.14782 7.07649 0.003422625 51745.3 3.0134 5.5055499999999995 0.0023654799999999997
913 15902.6 178.7377 10.54903 0.019940852499999998 16573.5 178.65631000000002 6.32812 0.002543505 16288.099999999999 178.36943 7.68417 0.0004897525 45575.2 178.49182000000002 6.48038 0.0016106375000000002 17062.0 3.3612 9.73028 0.0387875275 17919.6 3.17558 5.51151 0.0036233450000000005 18597.0 3.1476699999999997 7.07591 0.003418895 51767.6 3.01331 5.50643 0.0023597225
914 15918.8 178.73705999999999 10.54034 0.01989608 16592.4 178.656 6.329739999999999 0.0025389075 16305.0 178.36942 7.68394 0.00048889 45591.8 178.49169 6.481920000000001 0.0016102625 17080.2 3.3603300000000003 9.7211 0.038701735 17938.4 3.17539 5.51236 0.0036139675000000002 18617.3 3.14752 7.07532 0.0034153325 51789.3 3.01321 5.50732 0.0023540450000000004
915 15935.2 178.73642 10.53166 0.0198513775 16610.4 178.65568000000002 6.3313500000000005 0.002534345 16321.4 178.36939999999998 7.68371 0.000488035 45608.2 178.49156 6.48348 0.0016100300000000001 17098.8 3.35946 9.71196 0.038616017499999995 17958.0 3.1752000000000002 5.5132200000000005 0.0036041675 18637.2 3.14736 7.07474 0.003411965 51811.2 3.0131099999999997 5.5082 0.002348465
916 15951.8 178.73578 10.52298 0.019806755 16628.6 178.65538 6.3329699999999995 0.0025296925 16338.1 178.36939 7.683479999999999 0.000487185 45624.2 178.49142999999998 6.48504 0.0016099424999999998 17116.6 3.3586 9.70283 0.0385304825 17976.8 3.17502 5.51407 0.0035939525000000003 18657.7 3.1472100000000003 7.0741499999999995 0.0034088175 51832.8 3.01303 5.50908 0.0023429799999999997
917 15968.4 178.73516 10.514330000000001 0.019762205 16647.5 178.65507 6.33458 0.0025250224999999998 16355.3 178.36937 7.683249999999999 0.0004863425 45641.0 178.49129 6.48658 0.0016099950000000001 17135.2 3.35774 9.6937 0.038445095 17996.4 3.1748399999999997 5.51493 0.0035833424999999995 18677.7 3.14706 7.07357 0.0034059150000000002 51854.600000000006 3.01293 5.50996 0.0023376025
918 15985.099999999999 178.73452 10.505659999999999 0.01971773 16666.4 178.65474999999998 6.3362 0.0025202975 16372.0 178.36935 7.683019999999999 0.00048550499999999995 45657.0 178.49115999999998 6.48813 0.00161019 17153.4 3.3568800000000003 9.68459 0.0383598175 18015.2 3.1746499999999997 5.5157799999999995 0.00357237 18698.0 3.1469 7.072990000000001 0.0034032875000000002 51876.5 3.01283 5.51084 0.002332335
919 16000.8 178.73389 10.497050000000002 0.019673325 16684.4 178.65445 6.33781 0.0025153475 16388.7 178.36934000000002 7.68279 0.00048467750000000004 45673.2 178.49102 6.48967 0.001610525 17171.6 3.35602 9.67549 0.0382747125 18034.4 3.17446 5.516629999999999 0.0035610575 18718.3 3.14675 7.0724100000000005 0.0034009624999999997 51898.5 3.01274 5.51172 0.0023271875
920 16017.099999999999 178.73327 10.48845 0.019628990000000002 16703.0 178.65413999999998 6.33943 0.002510405 16405.4 178.36933 7.6825600000000005 0.000483855 45689.8 178.4909 6.49121 0.0016109925 17190.0 3.35518 9.666419999999999 0.038189774999999995 18053.6 3.17428 5.51747 0.0035494424999999996 18738.5 3.1466000000000003 7.07184 0.0033989650000000003 51920.5 3.0126399999999998 5.5126100000000005 0.002322165
921 16033.7 178.73265 10.47986 0.019584724999999997 16721.6 178.65383 6.34104 0.0025054775 16421.8 178.36932000000002 7.68234 0.00048304 45706.0 178.49077 6.4927600000000005 0.001611585 17207.8 3.35433 9.65738 0.038104997499999994 18072.4 3.1741 5.51832 0.003537555 18758.9 3.14645 7.0712600000000005 0.00339732 51942.5 3.0125599999999997 5.51349 0.0023172649999999998
922 16050.3 178.73201 10.4713 0.019540527499999998 16740.199999999997 178.65353 6.342639999999999 0.0025005875 16439.199999999997 178.3693 7.68211 0.00048223499999999997 45722.4 178.49063 6.4942899999999995 0.0016123099999999998 17226.4 3.35349 9.64837 0.038020385000000004 18092.0 3.1739100000000002 5.51917 0.0035254325 18778.8 3.1463 7.070690000000001 0.0033960575 51964.1 3.01246 5.51436 0.0023125025
923 16067.2 178.73139 10.46273 0.019496404999999998 16758.5 178.65322 6.34426 0.00249578 16456.2 178.36928 7.68189 0.000481435 45738.8 178.49051 6.49582 0.0016131525 17244.6 3.3526499999999997 9.63937 0.037935924999999995 18110.8 3.17372 5.52003 0.0035131175 18799.4 3.14615 7.07011 0.0033952 51985.8 3.01236 5.51524 0.002307875
924 16083.5 178.73077999999998 10.454180000000001 0.0194523675 16776.9 178.65291000000002 6.34586 0.002490675 16473.300000000003 178.36927 7.68165 0.000480645 45755.0 178.49036999999998 6.4973399999999994 0.0016141125 17263.0 3.35181 9.63037 0.0378516075 18130.2 3.1735499999999996 5.52087 0.0035006475000000006 18819.699999999997 3.14601 7.06954 0.003394775 52007.5 3.01227 5.51612 0.0023033825000000003
925 16100.0 178.73016 10.44564 0.0194084075 16795.6 178.65260999999998 6.34746 0.00248563 16490.4 178.36925000000002 7.681430000000001 0.0004798575 45771.6 178.49025 6.49887 0.0016151875 17281.2 3.3509700000000002 9.621410000000001 0.037767405000000004 18149.2 3.1733599999999997 5.52171 0.00348807 18840.3 3.14586 7.06898 0.003394805 52029.3 3.0121800000000003 5.51699 0.002299035
926 16116.7 178.72954 10.43714 0.019364525 16813.6 178.65230000000003 6.34906 0.00248067 16507.699999999997 178.36924 7.68121 0.0004790825 45788.0 178.49011000000002 6.5004 0.0016163625 17299.2 3.35014 9.61248 0.0376833375 18168.1 3.17317 5.52256 0.0034754275 18860.5 3.1457100000000002 7.06841 0.003395315 52051.5 3.0120899999999997 5.517860000000001 0.0022948300000000003
927 16133.400000000001 178.72894 10.42867 0.019320720000000003 16831.5 178.652 6.3506599999999995 0.0024758049999999998 16524.9 178.36923000000002 7.68098 0.000478315 45804.0 178.48998999999998 6.50192 0.0016176400000000003 17317.6 3.34931 9.603580000000001 0.037599400000000005 18187.6 3.173 5.52341 0.00346277 18880.800000000003 3.14557 7.06784 0.0033963175 52073.399999999994 3.012 5.51873 0.00229077
928 16149.599999999999 178.72832 10.42024 0.019276994999999998 16850.1 178.65169 6.352270000000001 0.002471035 16541.5 178.36921999999998 7.68076 0.00047755000000000003 45820.8 178.48987 6.50344 0.00161901 17335.6 3.3484800000000003 9.594719999999999 0.0375155875 18206.4 3.17281 5.52426 0.00345015 18901.0 3.14542 7.067270000000001 0.00339784 52095.399999999994 3.01191 5.51961 0.002286855
929 16166.2 178.72771 10.41182 0.019233352500000002 16867.800000000003 178.65138 6.353870000000001 0.0024663625 16558.300000000003 178.36919 7.68055 0.000476795 45836.8 178.48973 6.5049600000000005 0.0016204675000000002 17354.0 3.3476600000000003 9.58588 0.0374319075 18226.0 3.17264 5.5250900000000005 0.0034376125 18920.9 3.1452899999999997 7.0667 0.0033998975000000004 52117.0 3.01182 5.52048 0.0022830875
930 16183.099999999999 178.72710999999998 10.40344 0.019189800000000003 16885.4 178.65109 6.35546 0.0024617974999999997 16575.199999999997 178.36918 7.68032 0.00047604749999999996 45852.8 178.48961 6.50647 0.0016220025000000002 17372.2 3.34685 9.577110000000001 0.0373483525 18244.8 3.1724499999999995 5.52594 0.003425215 18941.5 3.14515 7.06614 0.00340251 52138.899999999994 3.01173 5.52136 0.0022794625
931 16199.3 178.7265 10.395050000000001 0.019146337500000003 16902.8 178.65078 6.35705 0.0024570575 16592.3 178.36917 7.6800999999999995 0.000475305 45869.6 178.48949 6.50798 0.0016236125000000001 17390.2 3.34603 9.568380000000001 0.0372649325 18264.0 3.17227 5.52678 0.0034130099999999997 18961.7 3.145 7.06558 0.003405685 52160.4 3.01164 5.52223 0.0022759850000000003
932 16215.900000000001 178.7259 10.38669 0.019102975 16920.6 178.65049 6.35865 0.002452385 16609.4 178.36916 7.679880000000001 0.00047457249999999994 45885.8 178.48935 6.50948 0.0016252875 17408.8 3.3452200000000003 9.5597 0.0371815775 18283.2 3.1721 5.527620000000001 0.0034010524999999996 18982.1 3.14487 7.0650200000000005 0.003409435 52182.399999999994 3.0115499999999997 5.52309 0.0022726525
933 16232.0 178.72529 10.37837 0.019059717499999997 16939.1 178.65017999999998 6.36025 0.0024478200000000003 16626.5 178.36914000000002 7.6796500000000005 0.00047384500000000003 45902.2 178.48923 6.51099 0.0016270199999999999 17426.8 3.3444000000000003 9.55107 0.0370983025 18302.0 3.17191 5.52847 0.00338939 19002.3 3.14472 7.06447 0.0034137750000000004 52204.5 3.01146 5.52396 0.00226946
934 16248.4 178.72469999999998 10.37009 0.0190165725 16957.800000000003 178.64989 6.3618500000000004 0.0024429425 16643.2 178.36912999999998 7.67944 0.0004731225 45918.6 178.48911 6.51249 0.0016288025 17445.4 3.34359 9.542449999999999 0.0370151475 18321.4 3.17174 5.5293 0.0033776725 19022.4 3.14459 7.06391 0.0034187025 52226.6 3.0113700000000003 5.52483 0.0022664125
935 16265.0 178.72410000000002 10.361830000000001 0.018973545 16976.4 178.64958000000001 6.36345 0.0024375725 16660.2 178.36910999999998 7.67922 0.0004724075 45934.6 178.48898 6.514 0.0016306250000000001 17463.6 3.34278 9.533850000000001 0.03693212 18340.4 3.17156 5.530139999999999 0.00336549 19042.7 3.14445 7.06335 0.00342423 52248.5 3.01128 5.5257 0.0022634975000000003
936 16281.3 178.72351 10.35362 0.018930647499999998 16994.4 178.64929 6.36505 0.00243245 16677.3 178.3691 7.679 0.0004716975 45951.2 178.48885 6.515499999999999 0.0016324875 17481.8 3.34199 9.525269999999999 0.03684922 18360.0 3.1713899999999997 5.53098 0.0033538525000000002 19062.5 3.14431 7.062799999999999 0.0034303549999999995 52270.4 3.0111999999999997 5.52655 0.00226072
937 16298.2 178.72292 10.34543 0.0188878825 17013.0 178.64898 6.36664 0.0024275875 16693.8 178.36909 7.67878 0.000470995 45967.6 178.48872999999998 6.51699 0.00163437 17500.6 3.3411799999999996 9.516729999999999 0.0367664625 18379.2 3.1712100000000003 5.53182 0.003342825 19083.1 3.14417 7.06225 0.003437075 52292.2 3.01111 5.527419999999999 0.0022580774999999996
938 16314.3 178.72233 10.33725 0.01884526 17031.0 178.64869 6.3682300000000005 0.0024230125 16710.8 178.36907 7.678559999999999 0.000470295 45983.8 178.48860000000002 6.51849 0.001636275 17518.8 3.34039 9.50819 0.036683845 18398.2 3.17103 5.53265 0.0033324674999999997 19103.0 3.14405 7.0617 0.003444385 52314.2 3.01102 5.52828 0.00225556
939 16330.900000000001 178.72174 10.32909 0.018802790000000003 17049.4 178.64839 6.36982 0.0024187175 16728.0 178.36906 7.67835 0.0004696025 46000.8 178.48847999999998 6.51997 0.001638185 17537.4 3.3396 9.499690000000001 0.036601385 18417.8 3.17085 5.5334900000000005 0.00332284 19123.199999999997 3.1439199999999996 7.06115 0.0034522775000000003 52336.399999999994 3.01094 5.52914 0.0022531675
940 16347.099999999999 178.72116 10.32093 0.01876048 17067.4 178.6481 6.3714200000000005 0.0024147275 16744.9 178.36905000000002 7.67813 0.00046891249999999994 46017.0 178.48836 6.52146 0.0016400975 17555.6 3.3388 9.49119 0.03651909 18436.8 3.17068 5.534319999999999 0.0033139874999999997 19143.1 3.14378 7.06061 0.0034607425 52358.5 3.01085 5.53001 0.0022508974999999997
941 16363.7 178.72057 10.3128 0.018718339999999997 17085.9 178.64780000000002 6.372999999999999 0.0024109975 16761.800000000003 178.36903 7.67792 0.0004682275 46033.0 178.48824 6.52295 0.0016420050000000002 17573.8 3.33801 9.48271 0.0364369675 18456.2 3.1705 5.53515 0.0033059624999999997 19163.3 3.14365 7.06007 0.0034697624999999997 52381.1 3.01076 5.53087 0.002248745
942 16380.5 178.71999 10.30472 0.0186763775 17103.2 178.64751 6.3745899999999995 0.002407495 16778.9 178.36901 7.6777 0.0004675475 46049.8 178.48811 6.52443 0.001643895 17592.2 3.33723 9.474260000000001 0.0363550325 18475.4 3.1703399999999995 5.53599 0.0032987800000000003 19183.4 3.14352 7.059520000000001 0.003479325 52402.9 3.01068 5.53173 0.0022467050000000003
943 16396.2 178.71941 10.29668 0.018634605000000002 17120.199999999997 178.64721 6.37618 0.0024042250000000003 16795.9 178.369 7.677479999999999 0.00046687 46065.8 178.48799 6.52591 0.0016457625 17610.2 3.3364599999999998 9.46583 0.03627329 18494.2 3.17016 5.5368200000000005 0.0032923724999999997 19203.1 3.1433899999999997 7.05898 0.0034894024999999997 52424.899999999994 3.01059 5.53259 0.00224477
944 16412.6 178.71883 10.288689999999999 0.0185930225 17137.199999999997 178.64692000000002 6.37776 0.0024012875 16812.6 178.36899 7.67726 0.00046619749999999996 46082.2 178.48787 6.5273900000000005 0.0016476000000000001 17628.6 3.33568 9.457419999999999 0.036191757500000005 18513.8 3.16999 5.537649999999999 0.0032869099999999997 19223.5 3.1432599999999997 7.05844 0.0034999774999999998 52446.7 3.01051 5.53344 0.00224294
945 16428.8 178.71826 10.28077 0.0185516425 17154.7 178.64661999999998 6.3793500000000005 0.0023985474999999997 16829.8 178.36898 7.6770499999999995 0.00046553 46098.6 178.48775 6.52886 0.0016493975 17646.8 3.3349 9.44905 0.0361104475 18532.6 3.1698199999999996 5.5384899999999995 0.0032822750000000003 19243.8 3.1431400000000003 7.0579 0.0035110225 52468.8 3.01042 5.53429 0.002241205
946 16445.199999999997 178.71769 10.272920000000001 0.018510475 17172.1 178.64632999999998 6.38094 0.002395985 16846.9 178.36897 7.67684 0.00046486250000000003 46114.6 178.48762 6.530329999999999 0.0016511475 17665.0 3.33413 9.44072 0.03602937 18552.0 3.16965 5.53932 0.0032781675 19264.0 3.14301 7.057359999999999 0.0035225025 52490.6 3.01034 5.53515 0.002239565
947 16461.800000000003 178.71712000000002 10.26512 0.0184695175 17189.3 178.64604 6.3825199999999995 0.002393575 16864.300000000003 178.36894999999998 7.676629999999999 0.00046419500000000004 46131.2 178.4875 6.53181 0.0016528425 17683.2 3.33336 9.43239 0.03594854 18570.8 3.16948 5.540150000000001 0.00327378 19283.9 3.14288 7.05683 0.0035343925 52512.5 3.0102599999999997 5.53601 0.00223801
948 16478.199999999997 178.71656000000002 10.25737 0.018428784999999996 17207.1 178.64575000000002 6.3841 0.002391295 16881.1 178.36893 7.67641 0.000463535 46147.6 178.48738 6.53327 0.0016544775 17701.2 3.3326000000000002 9.42408 0.03586797 18589.8 3.16932 5.540979999999999 0.0032705825000000003 19304.1 3.1427500000000004 7.0563 0.0035466474999999997 52534.4 3.01018 5.536849999999999 0.0022365375
949 16495.0 178.71599 10.24966 0.0183882775 17224.5 178.64546 6.38568 0.0023891249999999998 16897.3 178.36892 7.6762 0.000462875 46163.6 178.48726 6.53474 0.0016560375000000001 17719.8 3.3318399999999997 9.41578 0.035787667499999995 18609.0 3.1691400000000005 5.54181 0.003268465 19324.3 3.14264 7.05577 0.00355924 52556.3 3.01009 5.537710000000001 0.0022351425000000005
950 16511.3 178.71542 10.24199 0.018347997499999998 17242.0 178.64516 6.38727 0.0023867725 16914.1 178.36891 7.6759900000000005 0.0004622125 46180.2 178.48714 6.5362 0.001657525 17737.8 3.33109 9.40753 0.03570765249999999 18627.6 3.1689700000000003 5.5426400000000005 0.0032666675 19344.3 3.14251 7.05523 0.003572125 52578.0 3.0100100000000003 5.53856 0.0022338125
951 16528.0 178.71487000000002 10.23434 0.018307955 17258.9 178.64488 6.38885 0.0023842175000000003 16931.0 178.3689 7.6757800000000005 0.00046155750000000003 46196.4 178.48702 6.537660000000001 0.0016589274999999999 17756.4 3.33033 9.39931 0.0356279325 18647.0 3.1688099999999997 5.54346 0.00326045 19364.8 3.14239 7.0547 0.0035852625 52599.8 3.0099299999999998 5.53942 0.0022325525000000002
952 16544.2 178.71431 10.22673 0.018268149999999997 17275.6 178.64459 6.39043 0.002381685 16947.8 178.36889000000002 7.67557 0.00046090000000000004 46212.4 178.48689000000002 6.53911 0.0016602425 17774.6 3.32958 9.39114 0.03554852 18666.0 3.16864 5.54429 0.0032556225 19385.199999999997 3.14226 7.054180000000001 0.0035986025 52621.6 3.00984 5.54026 0.00223135
953 16560.7 178.71375 10.219149999999999 0.01822858 17292.699999999997 178.6443 6.3919999999999995 0.002379155 16964.4 178.36887000000002 7.67535 0.0004602425 46229.2 178.48676999999998 6.54057 0.00166146 17792.6 3.32883 9.38301 0.03546943 18685.2 3.16847 5.54512 0.0032530775 19405.9 3.14215 7.053649999999999 0.0036121025 52643.4 3.00976 5.54111 0.0022301975
