iteration LSE_100000_gamma_time LSE_100000_gamma_objective LSE_100000_gamma_hpwl LSE_100000_gamma_euclidean_norm LSE_1000_gamma_time LSE_1000_gamma_objective LSE_1000_gamma_hpwl LSE_1000_gamma_euclidean_norm LSE_10_gamma_time LSE_10_gamma_objective LSE_10_gamma_hpwl LSE_10_gamma_euclidean_norm WA_100000_gamma_time WA_100000_gamma_objective WA_100000_gamma_hpwl WA_100000_gamma_euclidean_norm WA_1000_gamma_time WA_1000_gamma_objective WA_1000_gamma_hpwl WA_1000_gamma_euclidean_norm WA_10_gamma_time WA_10_gamma_objective WA_10_gamma_hpwl WA_10_gamma_euclidean_norm
576 10113.2 179.11813999999998 15.55884 0.044276960000000004 10489.3 13.99319 13.6257 0.7699826125 9995.5 13.258490000000002 13.25713 0.8235558700000001 11714.4 3.99756 14.994250000000001 0.08808020999999999 11441.6 12.76785 13.05471 0.8312166075 12344.2 13.187719999999999 13.188509999999999 0.87269723
577 10129.7 179.11522 15.52689 0.0441232375 10507.2 13.947759999999999 13.57911 0.7839664475 10013.0 13.22272 13.22136 0.8298294174999999 11734.4 3.99256 14.961940000000002 0.0877753875 11461.0 12.733630000000002 13.02104 0.84136032 12364.2 13.15324 13.154040000000002 0.87534209
578 10146.0 179.11233 15.49515 0.0439702475 10525.1 13.902660000000001 13.53298 0.771533065 10030.3 13.18592 13.184560000000001 0.824453245 11753.8 3.9875999999999996 14.9298 0.087471485 11479.8 12.69964 12.98758 0.82871415 12384.8 13.11788 13.11867 0.873304765
579 10162.400000000001 179.10947 15.46366 0.043817955 10543.1 13.8568 13.48592 0.7849355674999999 10047.8 13.149249999999999 13.14788 0.83021414 11773.8 3.98266 14.89778 0.0871685175 11499.2 12.66437 12.952860000000001 0.8421823325000001 12404.6 13.08248 13.083279999999998 0.872837345
580 10179.1 179.10662 15.43237 0.0436663475 10561.4 13.81133 13.43943 0.772751415 10065.099999999999 13.11163 13.11027 0.8263419200000001 11793.4 3.9777699999999996 14.86591 0.08686649 11518.2 12.62946 12.91847 0.8302618525000001 12425.2 13.04618 13.046970000000002 0.8756357275000001
581 10195.5 179.10378 15.40131 0.0435154675 10579.099999999999 13.765139999999999 13.3921 0.7856861374999999 10082.6 13.07423 13.07286 0.8343465675 11813.4 3.9729099999999997 14.83427 0.0865654225 11537.4 12.59332 12.88288 0.8424954649999999 12445.2 13.01001 13.010810000000001 0.874692985
582 10212.0 179.10097000000002 15.3704 0.04336531 10597.1 13.719360000000002 13.34534 0.773597065 10099.900000000001 13.035889999999998 13.03452 0.826479525 11833.0 3.96808 14.802859999999999 0.08626534000000001 11556.6 12.55758 12.84768 0.8306778575 12465.8 12.9728 12.973600000000001 0.8781905475
583 10228.400000000001 179.09818 15.33961 0.043215869999999997 10614.9 13.672909999999998 13.297710000000002 0.785999425 10116.900000000001 12.99769 12.99632 0.8390430575000001 11853.0 3.96328 14.771560000000001 0.0859662725 11575.8 12.52064 12.81127 0.843547235 12486.4 12.935979999999999 12.93678 0.87551779
584 10245.2 179.09541000000002 15.308959999999999 0.043067155 10632.5 13.626900000000001 13.25065 0.7744131124999999 10134.5 12.958639999999999 12.957270000000001 0.8283896725 11872.4 3.95852 14.740369999999999 0.0856682575 11594.8 12.484110000000001 12.77523 0.8293928075 12507.2 12.89802 12.89883 0.8830200425
585 10261.6 179.09265 15.278469999999999 0.0429191675 10650.2 13.58025 13.20287 0.786084235 10151.9 12.919649999999999 12.91827 0.838918415 11892.4 3.9538 14.709340000000001 0.08537134 11614.0 12.44645 12.73808 0.8445820675 12527.4 12.860589999999998 12.8614 0.8761056475000001
586 10278.099999999999 179.08991 15.248169999999998 0.04277191 10667.8 13.534099999999999 13.15569 0.7754118149999999 10169.6 12.87988 12.87849 0.8294680975 11911.8 3.9490999999999996 14.67843 0.08507554999999999 11633.2 12.40934 12.70145 0.829613595 12547.4 12.82197 12.82278 0.8845198375
587 10294.7 179.0872 15.21799 0.042625390000000006 10685.7 13.48736 13.107790000000001 0.786154225 10186.8 12.84021 12.83882 0.8366856825 11931.8 3.94444 14.647590000000001 0.084780935 11652.0 12.37104 12.66366 0.8452419375 12568.0 12.78394 12.78474 0.8757537099999999
588 10311.099999999999 179.0845 15.18796 0.0424796125 10703.3 13.441089999999999 13.060410000000001 0.7762261175 10204.0 12.79982 12.79843 0.8263760574999999 11951.4 3.93981 14.61692 0.0844875325 11671.4 12.33322 12.626380000000001 0.831922925 12588.0 12.74474 12.745560000000001 0.8856941274999999
589 10327.900000000001 179.08183 15.15808 0.0423345875 10721.4 13.39429 13.01244 0.786068955 10221.3 12.759649999999999 12.75826 0.8386258225000001 11971.2 3.9352099999999997 14.586400000000001 0.08419540499999999 11690.4 12.29422 12.58792 0.84561321 12609.0 12.706240000000001 12.70706 0.8781288925
590 10344.400000000001 179.07917 15.12838 0.04219032749999999 10739.1 13.347990000000001 12.96507 0.7767893375 10238.5 12.71906 12.717670000000002 0.8342970700000001 11990.8 3.93064 14.55604 0.083904625 11710.0 12.25565 12.54988 0.8327231850000001 12628.8 12.66669 12.66749 0.88467046
591 10361.2 179.07654000000002 15.09884 0.042046837499999996 10757.0 13.30125 12.91718 0.7858533050000001 10256.2 12.67866 12.67727 0.8400433725 12010.6 3.92612 14.525849999999998 0.0836152625 11728.8 12.21598 12.51077 0.8465825975 12649.6 12.62772 12.62853 0.8833790225
592 10377.7 179.07391 15.069510000000001 0.0419041325 10775.0 13.25503 12.86989 0.7770586575 10273.400000000001 12.63765 12.63626 0.8404607075 12030.2 3.92163 14.49577 0.083327335 11748.2 12.17673 12.47208 0.8349878375 12669.4 12.58789 12.588709999999999 0.88757551
593 10394.099999999999 179.07130999999998 15.040379999999999 0.04176222 10792.7 13.20841 12.822189999999999 0.78610748 10291.0 12.59699 12.595600000000001 0.8418524399999999 12050.0 3.91716 14.46578 0.08304083 11767.4 12.13645 12.43232 0.847986285 12689.9 12.548490000000001 12.5493 0.8852948675
594 10410.6 179.06873 15.011379999999999 0.041621112499999995 10810.7 13.16233 12.77511 0.7769293775 10308.6 12.55556 12.55415 0.8381857549999999 12069.4 3.9127300000000003 14.435849999999999 0.08275584000000001 11787.0 12.09665 12.39301 0.8384036125000001 12710.0 12.50831 12.509129999999999 0.8879328725000001
595 10427.0 179.06616 14.982569999999999 0.04148082 10828.5 13.11584 12.72757 0.78744055 10326.1 12.51441 12.513010000000001 0.84190394 12089.0 3.9083300000000003 14.406120000000001 0.0824724025 11805.8 12.05595 12.35285 0.8481811375 12730.5 12.46864 12.46947 0.8885662575
596 10443.7 179.0636 14.95391 0.041341345 10846.3 13.0699 12.68064 0.7769318900000001 10343.8 12.47269 12.47129 0.8385885949999999 12108.6 3.9039800000000002 14.37649 0.0821905675 11825.4 12.01574 12.31316 0.8429644574999999 12750.6 12.428149999999999 12.42897 0.888250825
597 10460.2 179.06107 14.92541 0.041202705 10864.3 13.02351 12.633130000000001 0.78862369 10361.1 12.43132 12.42992 0.8368566550000001 12128.2 3.89965 14.34702 0.0819103625 11844.4 11.97475 12.27271 0.8501903975 12771.4 12.3881 12.388919999999999 0.8887201125
598 10477.0 179.05856 14.89707 0.0410649025 10882.0 12.97774 12.58629 0.7773652850000001 10378.7 12.38926 12.38785 0.8366174625 12148.0 3.8953499999999996 14.317709999999998 0.08163180750000001 11863.8 11.93411 12.232600000000001 0.848906655 12791.6 12.34733 12.34816 0.885699475
599 10493.5 179.05606 14.86889 0.0409279425 10900.0 12.93151 12.538910000000001 0.7892016424999999 10395.7 12.347660000000001 12.346250000000001 0.8353239975 12167.2 3.89109 14.288540000000001 0.08135490999999999 11882.8 11.89279 12.19183 0.85410527 12812.2 12.30708 12.3079 0.889427885
600 10510.1 179.05358999999999 14.84088 0.040791775 10917.8 12.885940000000002 12.492280000000001 0.77798406 10413.099999999999 12.30541 12.304 0.83573537 12187.2 3.88686 14.2595 0.081079505 11902.2 11.85173 12.15128 0.854202355 12832.8 12.26629 12.26712 0.885765435
601 10526.8 179.05113 14.812999999999999 0.0406563425 10935.599999999999 12.83994 12.445139999999999 0.788916745 10430.5 12.26364 12.26223 0.8382892825 12206.4 3.88266 14.23062 0.08080575250000001 11921.2 11.81012 12.11018 0.8594743100000001 12853.2 12.22587 12.2267 0.8851619774999999
602 10543.2 179.04868 14.78527 0.0405217425 10953.099999999999 12.79463 12.39878 0.7791968174999999 10447.3 12.22133 12.21992 0.8381842375 12226.4 3.87849 14.20193 0.08053368749999999 11940.6 11.768709999999999 12.06924 0.8577169775 12873.6 12.184940000000001 12.18577 0.8876297775
603 10560.099999999999 179.04625 14.75767 0.04038798749999999 10971.0 12.74897 12.35203 0.7884728175 10465.0 12.17943 12.17801 0.8435530225 12246.0 3.87436 14.1734 0.08026327750000001 11959.6 11.72671 12.027740000000001 0.86201419 12893.6 12.14453 12.14537 0.8832111075
604 10576.7 179.04384 14.730250000000002 0.04025507500000001 10988.7 12.70396 12.30601 0.7802535949999999 10482.3 12.136949999999999 12.13553 0.8418803475 12266.0 3.87026 14.145 0.079994535 11978.4 11.68497 11.9865 0.857504265 12914.4 12.1035 12.10434 0.88871449
605 10593.4 179.04144 14.703029999999998 0.04012299749999999 11006.6 12.65867 12.25956 0.78873755 10499.8 12.094899999999999 12.09348 0.84209726 12285.4 3.8661899999999996 14.116769999999999 0.079727435 11997.8 11.64263 11.94474 0.8603860125 12934.2 12.06319 12.06403 0.8829255025
606 10609.900000000001 179.03906 14.67594 0.03999175 11024.3 12.61403 12.21387 0.7807802475 10517.099999999999 12.05225 12.05082 0.842903815 12305.4 3.8621499999999997 14.08868 0.07946195 12016.6 11.60059 11.90323 0.8567962574999999 12954.6 12.02203 12.022870000000001 0.8856164200000001
607 10626.5 179.0367 14.648990000000001 0.039861307500000005 11042.3 12.56916 12.167860000000001 0.7898394000000001 10534.2 12.010200000000001 12.00877 0.8458818375000001 12324.8 3.8581399999999997 14.06074 0.07919804 12036.0 11.55798 11.861149999999999 0.85695543 12974.8 11.98156 11.9824 0.8827265875000001
608 10643.2 179.03436 14.6222 0.0397316625 11060.0 12.52501 12.12264 0.7814036575 10551.7 11.96764 11.9662 0.8441782825 12344.8 3.85417 14.03294 0.0789356875 12054.8 11.51566 11.81935 0.85479989 12995.8 11.940380000000001 11.94121 0.8828847575
609 10660.0 179.03202 14.59551 0.039602784999999995 11077.9 12.480640000000001 12.07712 0.7913174875 10569.1 11.92562 11.92419 0.8441819725 12364.2 3.85022 14.0053 0.0786747775 12074.4 11.47284 11.77708 0.853085775 13015.8 11.89982 11.90066 0.879496365
610 10676.8 179.02971000000002 14.56889 0.03947466 11095.599999999999 12.437090000000001 12.03247 0.7822509975 10586.8 11.88315 11.88172 0.8419716425 12384.2 3.8463 13.977789999999999 0.0784153325 12093.2 11.430299999999999 11.735040000000001 0.85229051 13037.0 11.85847 11.85931 0.8843189525
611 10693.4 179.02740999999997 14.542349999999999 0.03934726 11113.3 12.39329 11.98754 0.7925570350000001 10604.1 11.841180000000001 11.839739999999999 0.8478324275 12403.6 3.84241 13.95046 0.0781572975 12112.6 11.38737 11.6927 0.8506687625 13057.6 11.81776 11.8186 0.8775924775000001
612 10710.2 179.02512000000002 14.515909999999998 0.039220557499999996 11131.099999999999 12.350349999999999 11.943549999999998 0.7834544575 10621.7 11.79887 11.79743 0.8401257000000001 12423.8 3.8385499999999997 13.923269999999999 0.07790061 12131.4 11.34469 11.65054 0.8515677875000001 13079.2 11.77636 11.77721 0.8877303400000001
613 10726.900000000001 179.02285 14.489619999999999 0.039094475000000004 11148.7 12.30715 11.89922 0.7940455750000001 10639.099999999999 11.75696 11.75551 0.8508757625000001 12443.2 3.83472 13.89625 0.077645225 12151.0 11.30173 11.608170000000001 0.8480597875000001 13100.9 11.73583 11.73668 0.8776154274999999
614 10743.5 179.02059 14.463460000000001 0.0389690175 11166.5 12.26481 11.855789999999999 0.7846826425 10656.3 11.71492 11.713470000000001 0.8406223275 12463.2 3.83091 13.86935 0.0773910075 12170.0 11.25897 11.565919999999998 0.8523803774999998 13122.2 11.69449 11.69534 0.8878779325
615 10760.4 179.01835 14.437439999999999 0.038844090000000005 11184.099999999999 12.22221 11.81205 0.79568802 10673.9 11.67315 11.671700000000001 0.848419465 12482.6 3.8271499999999996 13.84253 0.07713776250000001 12189.4 11.216059999999999 11.52356 0.847335965 13142.2 11.65398 11.65484 0.8764222174999999
616 10777.0 179.01612 14.411560000000001 0.038719737500000004 11202.0 12.18052 11.76934 0.78519773 10691.3 11.6312 11.629750000000001 0.8396931225 12502.8 3.82339 13.81587 0.07688562 12208.2 11.17338 11.4814 0.853689425 13162.8 11.612649999999999 11.613499999999998 0.888519685
617 10793.8 179.0139 14.385760000000001 0.0385959375 11219.7 12.13856 11.72625 0.7967872024999999 10709.1 11.58968 11.58823 0.84741625 12522.2 3.8196700000000003 13.78928 0.07663459499999999 12227.6 11.130659999999999 11.43921 0.8484843049999999 13182.8 11.5722 11.57306 0.878950905
618 10810.4 179.01170000000002 14.36007 0.038472650000000004 11237.6 12.097560000000001 11.6842 0.785481425 10726.5 11.54794 11.546489999999999 0.840912745 12542.2 3.81596 13.76281 0.07638465750000001 12246.6 11.088149999999999 11.397269999999999 0.8554694724999999 13203.6 11.53104 11.5319 0.8903545075
619 10827.0 179.0095 14.334520000000001 0.038349852499999997 11255.5 12.05629 11.64178 0.79693584 10743.8 11.506720000000001 11.50527 0.8448124450000001 12561.8 3.81229 13.73647 0.07613577749999999 12265.8 11.04556 11.35523 0.8511634675 13223.8 11.49078 11.49164 0.8845449974999999
620 10843.5 179.00733 14.30903 0.03822750999999999 11273.3 12.016 11.60043 0.7864366374999999 10760.9 11.465309999999999 11.46386 0.83929974 12581.6 3.80864 13.710280000000001 0.075887935 12284.8 11.00321 11.313400000000001 0.8581413975000001 13244.2 11.44994 11.450800000000001 0.892885305
621 10860.0 179.00516 14.283650000000002 0.038105577499999994 11291.2 11.97547 11.55874 0.7968263025 10777.7 11.42438 11.422930000000001 0.8454053174999999 12601.2 3.80502 13.684249999999999 0.0756411075 12303.8 10.96075 11.27147 0.8535583075 13264.6 11.40989 11.41076 0.8917438400000001
622 10876.900000000001 179.00301000000002 14.25836 0.037984004999999994 11309.0 11.93586 11.51806 0.7879131425 10794.900000000001 11.383320000000001 11.38187 0.8370337824999999 12621.0 3.80142 13.65831 0.0753952775 12323.2 10.91858 11.22983 0.8594619800000001 13284.8 11.36936 11.37023 0.8943029475000001
623 10893.400000000001 179.00086 14.23315 0.037862797499999996 11327.1 11.89612 11.47721 0.79696452 10811.5 11.34262 11.34116 0.8471312674999999 12641.0 3.79784 13.63253 0.07515043750000001 12342.2 10.87627 11.188009999999998 0.8549512575 13305.4 11.32954 11.33042 0.8964925599999999
624 10910.2 178.99873 14.20802 0.03774192999999999 11344.7 11.85727 11.43731 0.7898071999999999 10828.8 11.302 11.30053 0.8344932424999999 12660.6 3.7943000000000002 13.60685 0.07490657 12361.6 10.83429 11.14652 0.8598664349999999 13325.6 11.28934 11.29022 0.901048855
625 10926.7 178.99660999999998 14.18298 0.037621375 11362.7 11.81838 11.39735 0.7969808725 10846.2 11.2617 11.26023 0.8446912725 12680.4 3.7907699999999998 13.58127 0.074663675 12380.4 10.7922 11.10496 0.8555901625 13346.4 11.24987 11.25073 0.9012765775
626 10943.1 178.99451 14.15805 0.037501127499999995 11380.6 11.78032 11.35828 0.7918956275000001 10863.4 11.22157 11.220099999999999 0.8332005899999999 12700.0 3.78726 13.55583 0.07442174 12400.0 10.750440000000001 11.06372 0.8613382025 13366.6 11.2099 11.21078 0.9011592049999999
627 10959.400000000001 178.9924 14.13322 0.0373811625 11398.599999999999 11.742280000000001 11.319099999999999 0.797339135 10880.7 11.18169 11.180219999999998 0.8413509375 12720.2 3.78379 13.530560000000001 0.07418078 12419.0 10.7086 11.02242 0.856430085 13387.6 11.170539999999999 11.17141 0.905122435
628 10975.7 178.99032 14.10849 0.0372614775 11416.7 11.70506 11.280809999999999 0.793882595 10897.4 11.141929999999999 11.140460000000001 0.83036573 12739.6 3.78033 13.505410000000001 0.073940805 12438.4 10.667110000000001 10.98147 0.862791815 13407.6 11.13086 11.131730000000001 0.900405045
629 10992.3 178.98825 14.08382 0.0371420675 11434.4 11.66793 11.242560000000001 0.797713115 10914.6 11.10242 11.100950000000001 0.8406480249999999 12759.8 3.77689 13.48038 0.07370169250000001 12457.4 10.6256 10.94056 0.8553610775 13428.4 11.09176 11.09264 0.9059125975
630 11008.7 178.98618 14.05927 0.03702293500000001 11452.3 11.63158 11.205110000000001 0.795516075 10931.7 11.063130000000001 11.06165 0.8339850725 12779.2 3.77347 13.455449999999999 0.073463485 12476.8 10.58438 10.89986 0.8622581250000001 13448.6 11.05257 11.05345 0.9013834
631 11025.1 178.98412000000002 14.03486 0.036904082500000004 11470.5 11.59539 11.16781 0.7978268000000001 10948.7 11.024080000000001 11.02261 0.8393187075 12799.4 3.77009 13.43067 0.0732263275 12495.6 10.54317 10.859210000000001 0.8565932 13469.2 11.01389 11.01477 0.9076910525
632 11041.4 178.98208 14.01057 0.03678551 11488.5 11.55998 11.13136 0.7972793825 10965.5 10.98513 10.98365 0.8370674650000001 12818.8 3.76672 13.406030000000001 0.07299023750000001 12515.0 10.50226 10.8188 0.8618965025 13489.4 10.975100000000001 10.97599 0.9050798175
633 11057.7 178.98003999999997 13.98634 0.03666723 11506.2 11.52477 11.09511 0.7977891374999999 10982.4 10.94661 10.94512 0.8443410825 12838.8 3.7633799999999997 13.38146 0.07275525 12534.0 10.46136 10.77845 0.860333875 13510.2 10.9367 10.93758 0.9060123775
634 11074.0 178.97800999999998 13.962240000000001 0.036549255 11524.1 11.490279999999998 11.059560000000001 0.7988157225 10999.599999999999 10.90812 10.90664 0.8435920175 12858.2 3.76005 13.35695 0.07252138999999999 12553.2 10.42087 10.73848 0.8631657625 13530.6 10.89812 10.89902 0.908201505
635 11090.2 178.976 13.93825 0.03643159 11542.1 11.456019999999999 11.02423 0.7980321475000001 11016.4 10.8701 10.86861 0.848167595 12878.4 3.7567500000000003 13.33248 0.072288685 12572.6 10.38034 10.69851 0.8628386124999999 13551.6 10.86004 10.86093 0.9034456774999999
636 11106.900000000001 178.97399000000001 13.914349999999999 0.036314255000000004 11559.9 11.42244 10.98957 0.7996534175 11033.5 10.83204 10.83055 0.8423911825 12897.8 3.75347 13.3081 0.07205716250000001 12591.4 10.3403 10.65898 0.8642258099999999 13572.0 10.821750000000002 10.82264 0.90563249
637 11123.3 178.97199999999998 13.890519999999999 0.0361972675 11577.9 11.38913 10.955200000000001 0.7985726375 11050.400000000001 10.794329999999999 10.79284 0.8501809475 12918.2 3.75021 13.28386 0.07182684499999999 12611.0 10.30021 10.61944 0.8628661475 13592.6 10.78408 10.784980000000001 0.8996953175000001
638 11140.0 178.97001 13.86674 0.036080645 11595.7 11.35647 10.921520000000001 0.7998683775 11066.8 10.75681 10.75531 0.8449788575 12938.4 3.74697 13.259730000000001 0.0715977575 12629.8 10.260639999999999 10.58032 0.8660764449999999 13613.2 10.74607 10.746960000000001 0.903288495
639 11156.400000000001 178.96803 13.843039999999998 0.035964407500000004 11613.5 11.32404 10.8881 0.7987371175000001 11084.0 10.719570000000001 10.71808 0.8565850625 12958.6 3.74376 13.23565 0.0713696625 12649.2 10.2211 10.5413 0.8601354425 13633.6 10.70872 10.709620000000001 0.8986640374999999
640 11172.900000000001 178.96607999999998 13.819420000000001 0.035848574999999994 11631.5 11.292259999999999 10.855319999999999 0.7995138025 11100.7 10.68261 10.68111 0.8472961075 12978.2 3.7405600000000003 13.21165 0.0711427525 12668.2 10.18201 10.50267 0.86795327 13655.4 10.67108 10.671980000000001 0.9051308450000001
641 11189.4 178.96411 13.79584 0.03573314 11649.099999999999 11.26068 10.82272 0.798526485 11117.900000000001 10.64596 10.644459999999999 0.8572588625 12998.4 3.7373900000000004 13.18769 0.070917095 12687.6 10.14307 10.46426 0.8599119574999999 13676.6 10.63427 10.63517 0.9009653324999999
